ClienteCodigo,Potencial
0000419077,P4
0000455829,P4
0000455968,P4
0000526782,P2
0000456071,P4
0000430904,P4
0000433502,P4
0000382400,P4
0000457945,P3
0000421077,P3
0000462669,P4
0000462729,P4
0000462764,P2
0000462833,P1
0000416218,P4
0000436180,P4
0000387093,P1
0000446668,P3
0000439073,P3
0000439195,P4
0000439198,P1
0000439251,P1
0000439311,P4
0000458088,P4
0000401132,P1
0000367280,P2
0000401278,P1
0000262036,P1
0000394477,P3
0000391018,P3
0000274119,P2
0000395344,P3
0000398766,P2
0000398955,P4
0000405846,P3
0000398977,P2
0000268238,P4
0000427102,P3
0000427161,P3
0000408770,P2
0000409061,P2
0000438030,P3
0000392285,P3
0000392376,P4
0000392378,P4
0000439286,P1
0000439514,P3
0000262831,P4
0000392485,P1
0000448057,P2
0000448078,P3
0000448130,P3
0000448132,P3
0000448146,P4
0000412787,P3
0000434262,P3
0000434311,P1
0000434339,P2
0000434385,P3
0000434432,P4
0000430012,P2
0000314710,P3
0000314853,P2
0000430095,P4
0000441956,P4
0000418803,P4
0000448350,P4
0000345043,P4
0000430100,P4
0000412046,P3
0000405269,P1
0000426542,P1
0000399987,P3
0000400062,P4
0000434171,P3
0000434174,P3
0000434227,P1
0000434329,P3
0000448830,P3
0000448880,P3
0000448898,P4
0000437459,P2
0000418365,P1
0000408859,P2
0000434368,P4
0000434390,P3
0000451914,P3
0000451933,P4
0000429549,P3
0000429802,P4
0000280899,P1
0000418755,P4
0000437699,P4
0000429902,P2
0000449222,P3
0000366971,P1
0000434502,P4
0000452258,P4
0000456306,P4
0000435844,P1
0000435897,P3
0000435920,P2
0000433087,P3
0000433142,P2
0000433174,P3
0000448202,P4
0000461837,P4
0000388707,P1
0000441576,P4
0000456536,P4
0000456680,P4
0000441654,P4
0000462125,P4
0000457010,P3
0000431873,P3
0000431989,P3
0000462784,P3
0000402978,P4
0000439663,P3
0000439724,P3
0000447180,P4
0000255293,P4
0000255484,P2
0000427306,P4
0000444391,P3
0000444463,P2
0000444508,P4
0000444531,P4
0000434455,P3
0000434476,P3
0000427441,P1
0000427454,P1
0000529371,P1
0000447230,P4
0000381419,P4
0000255920,P2
0000255957,P3
0000380921,P4
0000427614,P2
0000389114,P2
0000443520,P3
0000451881,P2
0000403339,P1
0000455098,P4
0000455352,P3
0000455356,P4
0000457123,P2
0000393607,P3
0000450604,P3
0000459722,P2
0000456199,P2
0000456204,P3
0000444836,P1
0000396136,P4
0000452037,P1
0000403773,P2
0000402543,P3
0000402601,P4
0000418422,P1
0000453060,P2
0000453195,P4
0000453247,P2
0000402656,P4
0000424762,P1
0000424798,P3
0000424844,P3
0000451185,P4
0000451215,P3
0000451440,P3
0000418201,P2
0000418224,P1
0000418230,P1
0000418292,P1
0000448783,P3
0000455972,P3
0000456201,P3
0000385330,P2
0000430393,P3
0000461724,P3
0000461751,P4
0000456250,P4
0000419226,P4
0000456312,P2
0000456315,P3
0000456471,P4
0000453839,P4
0000373364,P4
0000430461,P1
0000430684,P1
0000430778,P1
0000423771,P3
0000423792,P4
0000427363,P2
0000372946,P3
0000251999,P2
0000431338,P4
0000523001,P1
0000420594,P4
0000430809,P2
0000447530,P2
0000415562,P4
0000431599,P3
0000455825,P3
0000456050,P2
0000438449,P3
0000382600,P1
0000442766,P3
0000442770,P3
0000462219,P3
0000420636,P1
0000456793,P2
0000447766,P4
0000447835,P2
0000447978,P3
0000448010,P4
0000448086,P2
0000448113,P4
0000439534,P4
0000434110,P3
0000443296,P4
0000446885,P2
0000426895,P4
0000443388,P2
0000452835,P3
0000437899,P2
0000454046,P3
0000388390,P4
0000454265,P2
0000440705,P2
0000459503,P2
0000454339,P1
0000440825,P4
0000395653,P1
0000395126,P4
0000397479,P2
0000400369,P3
0000400400,P4
0000400462,P3
0000400508,P2
0000404203,P1
0000404297,P1
0000398063,P1
0000408791,P3
0000416990,P4
0000417009,P4
0000417078,P4
0000417107,P1
0000424015,P1
0000424022,P1
0000424075,P2
0000408899,P1
0000408943,P3
0000429962,P4
0000430027,P3
0000395812,P4
0000395844,P4
0000445165,P3
0000445231,P2
0000305449,P2
0000445410,P4
0000445451,P4
0000407986,P2
0000406286,P4
0000418995,P4
0000432399,P2
0000364109,P2
0000364194,P2
0000424459,P2
0000421690,P1
0000421729,P2
0000440524,P3
0000421756,P2
0000428866,P1
0000428921,P3
0000447786,P2
0000447799,P3
0000412690,P3
0000447887,P4
0000447956,P2
0000458410,P3
0000526705,P2
0000450032,P4
0000450088,P4
0000447451,P4
0000392645,P3
0000440330,P3
0000453828,P3
0000450154,P2
0000450168,P3
0000450389,P4
0000455782,P4
0000528561,P4
0000444210,P3
0000391138,P2
0000395079,P2
0000450781,P3
0000444312,P4
0000391393,P2
0000460513,P2
0000422522,P2
0000438226,P1
0000438242,P4
0000417101,P4
0000432930,P4
0000417217,P1
0000403691,P3
0000403710,P1
0000448059,P4
0000267471,P2
0000267625,P4
0000402235,P2
0000402356,P1
0000402435,P3
0000402508,P3
0000402524,P4
0000402573,P1
0000400055,P4
0000411212,P3
0000419301,P2
0000429681,P2
0000401874,P3
0000427689,P1
0000427889,P3
0000439636,P4
0000430342,P4
0000350538,P2
0000350619,P4
0000350815,P4
0000263127,P1
0000450921,P2
0000448521,P2
0000454990,P4
0000418011,P2
0000381507,P4
0000441087,P4
0000441309,P4
0000429408,P2
0000402370,P4
0000381533,P4
0000418168,P2
0000437185,P2
0000448666,P2
0000448723,P2
0000451162,P4
0000451367,P4
0000451732,P4
0000437277,P3
0000437353,P4
0000418321,P2
0000437493,P4
0000441310,P2
0000425573,P2
0000425585,P2
0000456244,P4
0000419218,P4
0000419245,P2
0000441463,P4
0000461664,P4
0000461877,P4
0000453801,P3
0000453897,P3
0000456394,P2
0000456500,P2
0000430970,P1
0000431073,P4
0000442414,P2
0000409674,P2
0000462038,P4
0000424016,P3
0000251287,P3
0000442604,P3
0000442607,P4
0000441696,P4
0000441930,P4
0000380157,P2
0000419532,P1
0000419535,P2
0000447510,P2
0000447607,P2
0000456036,P2
0000442762,P3
0000432916,P3
0000435758,P3
0000420432,P2
0000420621,P3
0000420679,P1
0000447879,P3
0000447891,P4
0000447908,P3
0000462382,P2
0000462469,P3
0000432971,P3
0000436520,P3
0000446901,P4
0000392638,P4
0000449203,P2
0000443097,P2
0000443224,P3
0000449264,P4
0000449271,P4
0000449361,P2
0000436613,P2
0000452577,P4
0000452816,P3
0000448028,P1
0000444779,P2
0000435555,P3
0000424574,P4
0000295685,P4
0000415875,P4
0000432728,P3
0000432739,P1
0000445125,P4
0000448847,P4
0000448949,P3
0000448959,P2
0000415969,P4
0000416017,P4
0000408551,P3
0000441399,P3
0000433173,P4
0000433297,P4
0000433416,P4
0000416938,P1
0000433717,P4
0000416987,P1
0000446593,P4
0000429467,P1
0000411496,P3
0000429047,P1
0000280052,P1
0000429096,P3
0000433940,P4
0000417103,P2
0000448303,P3
0000381267,P3
0000381350,P4
0000381478,P2
0000434057,P2
0000365762,P1
0000440971,P1
0000429109,P2
0000450867,P3
0000426702,P1
0000450112,P3
0000450155,P4
0000431947,P3
0000432015,P3
0000432064,P4
0000427077,P4
0000438691,P1
0000455381,P3
0000438719,P2
0000438725,P3
0000369462,P3
0000441949,P3
0000441965,P4
0000442023,P4
0000453163,P1
0000453168,P4
0000453171,P1
0000453174,P2
0000462781,P3
0000457429,P3
0000441569,P2
0000388762,P4
0000388823,P2
0000388830,P4
0000388838,P3
0000456649,P4
0000433187,P4
0000433199,P2
0000433205,P2
0000433284,P1
0000450739,P2
0000457567,P1
0000457627,P4
0000457795,P3
0000457804,P3
0000450790,P3
0000433477,P4
0000462375,P1
0000462391,P4
0000449988,P4
0000458428,P3
0000387427,P3
0000450040,P2
0000450055,P4
0000450068,P2
0000450228,P3
0000450295,P3
0000440328,P2
0000450341,P3
0000452051,P4
0000529164,P1
0000395559,P1
0000390907,P1
0000395568,P4
0000451489,P4
0000460171,P2
0000460390,P4
0000460736,P4
0000460760,P4
0000461290,P3
0000451947,P4
0000400030,P2
0000400114,P4
0000446584,P4
0000523461,P2
0000403519,P1
0000403607,P4
0000400974,P1
0000400996,P4
0000402087,P3
0000402334,P4
0000402470,P2
0000404634,P2
0000424611,P3
0000424684,P2
0000424721,P4
0000435667,P3
0000416894,P3
0000416920,P4
0000266909,P2
0000364047,P2
0000365141,P2
0000401507,P2
0000444781,P3
0000444908,P4
0000529428,P2
0000391471,P1
0000262373,P4
0000262389,P2
0000262407,P3
0000262453,P2
0000404123,P4
0000404294,P1
0000424323,P3
0000424444,P2
0000424672,P3
0000395664,P1
0000395683,P2
0000445067,P4
0000447300,P2
0000428059,P2
0000432110,P3
0000432155,P4
0000432180,P4
0000447435,P2
0000447516,P3
0000447534,P3
0000421382,P2
0000432264,P4
0000448679,P3
0000432334,P3
0000432358,P3
0000432372,P4
0000428146,P1
0000435134,P4
0000440231,P1
0000440298,P4
0000440440,P3
0000412492,P2
0000447724,P2
0000428780,P4
0000428830,P2
0000445891,P4
0000428964,P2
0000530045,P2
0000424650,P1
0000459731,P4
0000380784,P2
0000449981,P4
0000450364,P3
0000416674,P2
0000450403,P2
0000416721,P4
0000436907,P3
0000453394,P4
0000453418,P2
0000453529,P4
0000402979,P2
0000461530,P4
0000441491,P4
0000453563,P2
0000372240,P3
0000442340,P2
0000455864,P2
0000455932,P4
0000425834,P2
0000436168,P3
0000433508,P4
0000457898,P3
0000457940,P4
0000457961,P3
0000458066,P4
0000416005,P3
0000432085,P4
0000416123,P4
0000416152,P2
0000416176,P2
0000452310,P3
0000432216,P3
0000462948,P4
0000463037,P2
0000441932,P1
0000463225,P1
0000441984,P4
0000438835,P4
0000387967,P4
0000380516,P4
0000447189,P3
0000447204,P4
0000457597,P4
0000439624,P1
0000439625,P2
0000457826,P2
0000524446,P4
0000457881,P3
0000457954,P4
0000255452,P3
0000444011,P1
0000444046,P3
0000434438,P4
0000444370,P4
0000444384,P3
0000444438,P4
0000381432,P3
0000381512,P2
0000381558,P2
0000381609,P3
0000427452,P2
0000444636,P3
0000444648,P1
0000444650,P3
0000461546,P3
0000457176,P4
0000457183,P2
0000457280,P4
0000444159,P3
0000448097,P4
0000448101,P2
0000448139,P2
0000451739,P2
0000446091,P4
0000443192,P4
0000449376,P4
0000452491,P3
0000452514,P2
0000452550,P3
0000452673,P4
0000452752,P2
0000452771,P4
0000387248,P4
0000454165,P3
0000440541,P4
0000440604,P3
0000389818,P2
0000395262,P2
0000440791,P4
0000459675,P2
0000459716,P3
0000459768,P4
0000440951,P3
0000447780,P2
0000447783,P4
0000447811,P2
0000397447,P2
0000397939,P2
0000400533,P2
0000400554,P3
0000396197,P2
0000423822,P4
0000423847,P3
0000408960,P2
0000429849,P2
0000430113,P4
0000406304,P2
0000406409,P1
0000403134,P4
0000419067,P2
0000395889,P2
0000395900,P3
0000395974,P1
0000403207,P2
0000419234,P3
0000412547,P2
0000412694,P1
0000424133,P2
0000424145,P1
0000438464,P4
0000438512,P4
0000294863,P3
0000445535,P3
0000445558,P4
0000445602,P1
0000428698,P3
0000448619,P4
0000448623,P3
0000432432,P4
0000412678,P1
0000447955,P3
0000415851,P1
0000432675,P1
0000432698,P4
0000432709,P2
0000440441,P3
0000440488,P4
0000428889,P4
0000431161,P2
0000435626,P2
0000424435,P1
0000424479,P4
0000424598,P3
0000444918,P4
0000444994,P2
0000440765,P2
0000302122,P2
0000441034,P3
0000441071,P3
0000441143,P4
0000408497,P1
0000448292,P4
0000433399,P3
0000433424,P3
0000433492,P3
0000433530,P4
0000433538,P4
0000446607,P3
0000446862,P2
0000433552,P4
0000433834,P2
0000433974,P4
0000417155,P3
0000454764,P3
0000381061,P1
0000448464,P3
0000435755,P4
0000417589,P2
0000450200,P2
0000432128,P4
0000450275,P4
0000450282,P1
0000427015,P1
0000455357,P3
0000528568,P4
0000412393,P4
0000430215,P1
0000430248,P1
0000430320,P4
0000441874,P4
0000441886,P4
0000441902,P3
0000441915,P2
0000441993,P2
0000427204,P4
0000441295,P3
0000522145,P2
0000455424,P3
0000455547,P3
0000455563,P4
0000283730,P2
0000403428,P2
0000457097,P2
0000457250,P4
0000457303,P3
0000462032,P2
0000441610,P3
0000439049,P3
0000439051,P1
0000434504,P4
0000526527,P4
0000449845,P2
0000394806,P4
0000453975,P2
0000440049,P2
0000440118,P4
0000440177,P4
0000434667,P4
0000526668,P2
0000455934,P4
0000456100,P3
0000444379,P2
0000444449,P4
0000456395,P4
0000444967,P4
0000395901,P1
0000395936,P4
0000395946,P2
0000399193,P1
0000394622,P4
0000426633,P2
0000426640,P2
0000426676,P4
0000426720,P4
0000270506,P2
0000400552,P4
0000400661,P1
0000261349,P3
0000445332,P2
0000445358,P4
0000311459,P3
0000311728,P4
0000311896,P3
0000408052,P3
0000429066,P2
0000429225,P2
0000433019,P3
0000433040,P4
0000404739,P4
0000433120,P4
0000412844,P4
0000262751,P2
0000279734,P3
0000409785,P1
0000401681,P4
0000409879,P3
0000409997,P1
0000411216,P4
0000429268,P3
0000411213,P3
0000517454,P4
0000368076,P3
0000369484,P4
0000249667,P2
0000433408,P4
0000418316,P4
0000371439,P3
0000251329,P2
0000372686,P1
0000251627,P2
0000433569,P3
0000418430,P2
0000440623,P4
0000449477,P1
0000449618,P4
0000449658,P3
0000449686,P2
0000416307,P1
0000383984,P4
0000384122,P3
0000428171,P2
0000431044,P2
0000408360,P3
0000440890,P3
0000405892,P2
0000454321,P4
0000436366,P2
0000449957,P4
0000449960,P1
0000428762,P4
0000428850,P2
0000431580,P1
0000449857,P2
0000409450,P2
0000441521,P4
0000441567,P4
0000441604,P2
0000418895,P2
0000412318,P3
0000430036,P3
0000430112,P3
0000441712,P4
0000302384,P3
0000441777,P2
0000426559,P2
0000426575,P4
0000431684,P2
0000431701,P2
0000431775,P4
0000431901,P4
0000450167,P4
0000426715,P2
0000438379,P3
0000285579,P4
0000432757,P3
0000447194,P4
0000447255,P3
0000435401,P4
0000435570,P3
0000424400,P1
0000424469,P4
0000424584,P3
0000424676,P2
0000424702,P2
0000424752,P2
0000424826,P2
0000424830,P2
0000424902,P2
0000447352,P3
0000461423,P4
0000451861,P3
0000452149,P3
0000452157,P4
0000394212,P1
0000400076,P4
0000400099,P1
0000446648,P1
0000244372,P3
0000291805,P2
0000420965,P1
0000421086,P4
0000408054,P3
0000390014,P4
0000398532,P3
0000367848,P3
0000367115,P1
0000261877,P2
0000261879,P4
0000394282,P2
0000411646,P4
0000426659,P1
0000408638,P1
0000401192,P3
0000367496,P1
0000394427,P2
0000391012,P4
0000267389,P4
0000401171,P4
0000437633,P3
0000421833,P4
0000437788,P1
0000268394,P3
0000426945,P4
0000274436,P4
0000400716,P2
0000275409,P2
0000391155,P1
0000411850,P1
0000395457,P1
0000304396,P2
0000439290,P4
0000392311,P2
0000415633,P3
0000420098,P4
0000420346,P2
0000448049,P3
0000434490,P3
0000434491,P4
0000405151,P4
0000434519,P3
0000418870,P4
0000429857,P2
0000429993,P2
0000411787,P2
0000448294,P4
0000448371,P3
0000434610,P3
0000405191,P3
0000434612,P4
0000418943,P4
0000412004,P4
0000448401,P4
0000448498,P3
0000405247,P1
0000419030,P2
0000419065,P1
0000419104,P2
0000405294,P2
0000426537,P1
0000448947,P4
0000448993,P4
0000448996,P4
0000418332,P3
0000418469,P1
0000408926,P2
0000408953,P2
0000409094,P2
0000434367,P3
0000434413,P4
0000451882,P3
0000455071,P2
0000455082,P2
0000418649,P1
0000418735,P4
0000437586,P3
0000437598,P4
0000280908,P3
0000452008,P3
0000452109,P1
0000452146,P4
0000431457,P2
0000449206,P2
0000449238,P4
0000449348,P4
0000417236,P3
0000411707,P2
0000411812,P2
0000450632,P2
0000456179,P4
0000456286,P1
0000456294,P4
0000456811,P3
0000420721,P1
0000382280,P3
0000433193,P2
0000433197,P4
0000431209,P1
0000448169,P2
0000388657,P3
0000456387,P4
0000432018,P3
0000432084,P4
0000427694,P2
0000444726,P4
0000380945,P2
0000403302,P2
0000403363,P1
0000453272,P2
0000388908,P2
0000441713,P2
0000524259,P3
0000462358,P1
0000462385,P2
0000435971,P4
0000420947,P3
0000457424,P4
0000457523,P1
0000457625,P2
0000382348,P2
0000433337,P4
0000523008,P2
0000457025,P3
0000528809,P4
0000425734,P3
0000425774,P1
0000463050,P1
0000449984,P4
0000449998,P4
0000453812,P2
0000389377,P2
0000389471,P3
0000458545,P4
0000450222,P4
0000450343,P3
0000450398,P2
0000390928,P2
0000391143,P2
0000450711,P3
0000455860,P3
0000444305,P2
0000395924,P1
0000399025,P1
0000461005,P4
0000522955,P3
0000461425,P4
0000400065,P3
0000397806,P1
0000403464,P4
0000403634,P3
0000400952,P3
0000404621,P2
0000396422,P4
0000410004,P3
0000430815,P4
0000430818,P4
0000435576,P4
0000397146,P1
0000406577,P2
0000426670,P4
0000426706,P2
0000270507,P2
0000270553,P1
0000400501,P2
0000400660,P2
0000400698,P2
0000400753,P2
0000400765,P1
0000405470,P1
0000261239,P4
0000312111,P2
0000433006,P3
0000409832,P2
0000409894,P2
0000399450,P4
0000406513,P4
0000445685,P3
0000433179,P4
0000401372,P1
0000369835,P2
0000418181,P3
0000249873,P1
0000371994,P3
0000372384,P4
0000445970,P2
0000433397,P3
0000432946,P4
0000449661,P3
0000449688,P4
0000449745,P4
0000416280,P1
0000383717,P1
0000383869,P1
0000383989,P3
0000384074,P2
0000440865,P2
0000419854,P3
0000419912,P3
0000400330,P2
0000436326,P4
0000436381,P2
0000419955,P4
0000436806,P3
0000449898,P4
0000432978,P4
0000452723,P3
0000449663,P2
0000449774,P4
0000381825,P3
0000381861,P2
0000402760,P3
0000441455,P3
0000441483,P2
0000441681,P4
0000431642,P4
0000431741,P2
0000450025,P4
0000303157,P4
0000303246,P2
0000303273,P3
0000450114,P3
0000450133,P4
0000431904,P2
0000450164,P3
0000438272,P2
0000438470,P1
0000426974,P1
0000454121,P2
0000459397,P1
0000454291,P3
0000454241,P3
0000454410,P3
0000459573,P2
0000458554,P4
0000444778,P3
0000459105,P4
0000459185,P2
0000459234,P3
0000400361,P4
0000523134,P1
0000404107,P3
0000404157,P2
0000394241,P2
0000405757,P3
0000408545,P3
0000405837,P2
0000405844,P4
0000416702,P3
0000416997,P4
0000434875,P4
0000423838,P4
0000429868,P1
0000430020,P3
0000407634,P2
0000418283,P2
0000412816,P2
0000243708,P1
0000243779,P4
0000248106,P2
0000248612,P2
0000248614,P1
0000291877,P2
0000292246,P3
0000248771,P1
0000293746,P3
0000398813,P1
0000398821,P4
0000390796,P1
0000394409,P3
0000394511,P4
0000394527,P1
0000366996,P2
0000401153,P4
0000274167,P1
0000401154,P4
0000401197,P3
0000395196,P2
0000421860,P1
0000292527,P1
0000292532,P4
0000421908,P3
0000274698,P2
0000408868,P2
0000408975,P3
0000409004,P1
0000409007,P2
0000411696,P3
0000391217,P2
0000421929,P1
0000437964,P2
0000396236,P1
0000526758,P3
0000439499,P4
0000439580,P2
0000431171,P4
0000330709,P2
0000434318,P4
0000434397,P2
0000429710,P3
0000411789,P3
0000315046,P4
0000411881,P1
0000448230,P4
0000430096,P2
0000430151,P2
0000430157,P3
0000430221,P1
0000411959,P4
0000431293,P1
0000345187,P1
0000430237,P4
0000430264,P2
0000317111,P3
0000418969,P4
0000419074,P2
0000407045,P2
0000399702,P4
0000426418,P2
0000399762,P1
0000399842,P1
0000434146,P4
0000434166,P4
0000434252,P4
0000434274,P3
0000434302,P2
0000448766,P2
0000448861,P4
0000449062,P4
0000418395,P4
0000418512,P1
0000418525,P4
0000408781,P1
0000425871,P4
0000429552,P2
0000429768,P4
0000418609,P3
0000418632,P4
0000434315,P3
0000367212,P3
0000434540,P3
0000442110,P4
0000454032,P2
0000417712,P1
0000436010,P4
0000436071,P4
0000442617,P3
0000419729,P4
0000419797,P4
0000432132,P1
0000450236,P4
0000450378,P4
0000432306,P4
0000438198,P2
0000434952,P3
0000391744,P2
0000383093,P4
0000434037,P4
0000254592,P4
0000254850,P1
0000448627,P4
0000448777,P1
0000448896,P4
0000448900,P2
0000449024,P2
0000449061,P4
0000389017,P2
0000442252,P3
0000442264,P2
0000434064,P4
0000451430,P2
0000426442,P4
0000526206,P4
0000381672,P2
0000437640,P3
0000437644,P3
0000388125,P4
0000388180,P3
0000394811,P2
0000453930,P4
0000437680,P3
0000453704,P4
0000453727,P3
0000403805,P2
0000382050,P2
0000382221,P2
0000382245,P4
0000382382,P2
0000382494,P3
0000434597,P2
0000449895,P4
0000391314,P3
0000455957,P4
0000444354,P3
0000444383,P4
0000444401,P3
0000444475,P4
0000447642,P3
0000451263,P3
0000451414,P2
0000451443,P2
0000446253,P4
0000446369,P3
0000446388,P2
0000399951,P2
0000398228,P2
0000452899,P4
0000417260,P2
0000401661,P3
0000409941,P2
0000399405,P1
0000425503,P2
0000411107,P2
0000445639,P3
0000429235,P2
0000404758,P2
0000433275,P3
0000418202,P2
0000369119,P2
0000401518,P3
0000368623,P1
0000249365,P2
0000433387,P3
0000433436,P3
0000433512,P4
0000445783,P3
0000445989,P2
0000446025,P3
0000250642,P1
0000250664,P3
0000250968,P4
0000251432,P2
0000433534,P3
0000416192,P4
0000432968,P4
0000419794,P4
0000419810,P1
0000436571,P3
0000458906,P3
0000449698,P2
0000449704,P2
0000440851,P2
0000408344,P3
0000408377,P4
0000384013,P2
0000428324,P1
0000428349,P4
0000405861,P3
0000517711,P4
0000416521,P2
0000449997,P3
0000449999,P2
0000459224,P3
0000445862,P4
0000431661,P2
0000438019,P2
0000438066,P3
0000435371,P4
0000367833,P3
0000431706,P1
0000449985,P4
0000446477,P3
0000446642,P2
0000454725,P4
0000431463,P4
0000431464,P2
0000449648,P4
0000437704,P4
0000437850,P4
0000438010,P4
0000438048,P4
0000438058,P3
0000435334,P1
0000417537,P3
0000409514,P3
0000426522,P1
0000441485,P2
0000441497,P1
0000438213,P3
0000438363,P2
0000402763,P4
0000450107,P4
0000431882,P4
0000431925,P4
0000302407,P4
0000302879,P4
0000435782,P4
0000435867,P2
0000425675,P2
0000462553,P4
0000382905,P2
0000382956,P1
0000425690,P2
0000435908,P3
0000435910,P3
0000420818,P4
0000456945,P3
0000456964,P2
0000449866,P3
0000381212,P3
0000457988,P3
0000453604,P3
0000453693,P2
0000437703,P3
0000437723,P4
0000387361,P4
0000439867,P3
0000440197,P3
0000440199,P2
0000381942,P1
0000403812,P4
0000403821,P1
0000381474,P2
0000394820,P2
0000453918,P4
0000434523,P3
0000443565,P3
0000443598,P4
0000453995,P4
0000447454,P3
0000447491,P2
0000443815,P2
0000443841,P3
0000457269,P2
0000395431,P4
0000457306,P2
0000443897,P2
0000455703,P4
0000455771,P3
0000461783,P3
0000395941,P1
0000399908,P3
0000401284,P2
0000401340,P4
0000398186,P2
0000396360,P2
0000400876,P2
0000445612,P2
0000406186,P2
0000435196,P4
0000435213,P2
0000417250,P1
0000430833,P2
0000406387,P3
0000424474,P2
0000424542,P3
0000393751,P2
0000267944,P2
0000406087,P2
0000424549,P2
0000406150,P1
0000445068,P3
0000445139,P4
0000445280,P3
0000445283,P3
0000445292,P2
0000417996,P4
0000418014,P3
0000289006,P2
0000268689,P1
0000268055,P1
0000418970,P2
0000418996,P1
0000412703,P4
0000262560,P1
0000445390,P3
0000421861,P3
0000383456,P2
0000444904,P4
0000435600,P3
0000435612,P3
0000424569,P4
0000440479,P3
0000295680,P4
0000440534,P4
0000449063,P2
0000421872,P4
0000440629,P3
0000279789,P2
0000445362,P4
0000445523,P2
0000445530,P4
0000445546,P4
0000449223,P3
0000431825,P3
0000441573,P3
0000441636,P3
0000429790,P2
0000430593,P2
0000415761,P2
0000455271,P4
0000455281,P3
0000455327,P4
0000455333,P3
0000447175,P2
0000386409,P3
0000430793,P1
0000447402,P4
0000435615,P1
0000455342,P4
0000455418,P3
0000455484,P2
0000438332,P4
0000526657,P2
0000447519,P3
0000430830,P2
0000430984,P1
0000430986,P1
0000447590,P2
0000447594,P3
0000442707,P2
0000442775,P4
0000425600,P3
0000455583,P4
0000517920,P4
0000387868,P1
0000387882,P2
0000449378,P1
0000427193,P2
0000427197,P4
0000443900,P4
0000452917,P1
0000452987,P1
0000434240,P3
0000449503,P4
0000387515,P2
0000387538,P1
0000527963,P3
0000460084,P4
0000441139,P2
0000438095,P3
0000438109,P3
0000460228,P2
0000447858,P3
0000392718,P4
0000459206,P1
0000459264,P4
0000393616,P3
0000462395,P1
0000462408,P2
0000462512,P2
0000529331,P3
0000399269,P2
0000399626,P4
0000401124,P2
0000401772,P2
0000401920,P3
0000401936,P4
0000452700,P4
0000400774,P1
0000400796,P4
0000400838,P3
0000409506,P2
0000430445,P2
0000430530,P1
0000409544,P2
0000409565,P3
0000409597,P1
0000409633,P1
0000449448,P4
0000449459,P4
0000437144,P2
0000437265,P3
0000443528,P3
0000443673,P3
0000443918,P3
0000444158,P4
0000449805,P1
0000450011,P2
0000268891,P4
0000260492,P2
0000260512,P1
0000389935,P2
0000421116,P3
0000396326,P4
0000405292,P3
0000405415,P2
0000400651,P4
0000427938,P4
0000427951,P4
0000427963,P2
0000442784,P4
0000366231,P2
0000249206,P3
0000261341,P2
0000261424,P2
0000261430,P4
0000405479,P4
0000437677,P2
0000421873,P3
0000417545,P3
0000393992,P4
0000394138,P1
0000261796,P2
0000367216,P4
0000394886,P2
0000442971,P4
0000442987,P4
0000428201,P1
0000443080,P4
0000417736,P3
0000417871,P2
0000394206,P2
0000449290,P2
0000432870,P3
0000529725,P4
0000280538,P2
0000452119,P2
0000449288,P3
0000449443,P3
0000452487,P4
0000411988,P2
0000429553,P3
0000429555,P2
0000434690,P3
0000434857,P2
0000409266,P1
0000412033,P3
0000412135,P4
0000417314,P1
0000429963,P4
0000430084,P4
0000449596,P3
0000387598,P1
0000438250,P2
0000385830,P1
0000447009,P2
0000442393,P2
0000442463,P2
0000386120,P3
0000435141,P3
0000413108,P3
0000415590,P3
0000415628,P2
0000424381,P2
0000424392,P2
0000432648,P3
0000450538,P3
0000443135,P1
0000457310,P3
0000457518,P3
0000449142,P4
0000436480,P3
0000383231,P3
0000443086,P3
0000443099,P4
0000451553,P1
0000434197,P4
0000392593,P1
0000426942,P1
0000443200,P4
0000443210,P3
0000426973,P3
0000449336,P2
0000436620,P1
0000452930,P2
0000452938,P1
0000387260,P3
0000443437,P4
0000402371,P1
0000434219,P1
0000434254,P3
0000434279,P3
0000443838,P3
0000443930,P4
0000449599,P2
0000458786,P2
0000388405,P2
0000458825,P2
0000388411,P1
0000458917,P4
0000454143,P4
0000454242,P4
0000459408,P2
0000458507,P2
0000458553,P4
0000395107,P1
0000395108,P2
0000447809,P4
0000444770,P3
0000444783,P3
0000459236,P3
0000447834,P3
0000445620,P3
0000445807,P4
0000397511,P3
0000462218,P1
0000405716,P2
0000406040,P3
0000434889,P2
0000423872,P2
0000518669,P2
0000429995,P2
0000430024,P3
0000428339,P1
0000418891,P4
0000418924,P3
0000416039,P3
0000436826,P4
0000436838,P3
0000436884,P3
0000436915,P2
0000428700,P1
0000428756,P3
0000448235,P3
0000448374,P4
0000405175,P2
0000418944,P1
0000448447,P3
0000345098,P2
0000448562,P3
0000448580,P4
0000346342,P2
0000430220,P2
0000315084,P2
0000316591,P3
0000419070,P1
0000419087,P4
0000399801,P4
0000427583,P3
0000427591,P4
0000396792,P1
0000396800,P3
0000396821,P2
0000396856,P3
0000346517,P2
0000346973,P4
0000350364,P1
0000431454,P2
0000439640,P3
0000439695,P3
0000517976,P4
0000408685,P2
0000448598,P4
0000448700,P3
0000451668,P4
0000437238,P1
0000418337,P2
0000408710,P2
0000366568,P1
0000449173,P3
0000409080,P1
0000418748,P2
0000437581,P2
0000437585,P4
0000280497,P1
0000429736,P3
0000462467,P3
0000463110,P2
